onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	23.50	True
120.000002905726	0	Sync	23.52	True
300.000002235174	0	Electrodetest	23.55	True
720.000007376075	0	Went to bed	0.02	True
1680.00000044703	0	Lights Out	0.18	True
25440.0000024587	0	Got up	6.54	True
