onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.34	True
0	0	Sync	22.34	True
240.000005811453	0	Electrodetest	22.38	True
1500.00000111759	0	Went to bed	22.59	True
4860.00000201166	0	Lights Out	23.55	True
29100.0000055879	0	Got up	6.39	False
