onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	21.27	True
0	0	Sync	21.27	True
119.999992847443	0	Electrodetest	21.29	True
959.99999307096	0	Went to bed	21.43	True
2700	0	Lights Out	22.12	True
32279.9999970943	0	Got up	6.25	True
