onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	21.51	True
120.000002905726	0	Sync	21.53	True
179.999999329448	0	Electrodetest	21.54	True
719.999997317791	0	Went to bed	22.03	True
1080.00000603497	0	Lights Out	22.09	True
29399.9999977648	0	Got up	6.01	True
