onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.06	False
180.000009387732	0	Sync	22.09	True
540.000008046627	0	Electrodetest	22.15	True
1080.00000603497	0	Went to bed	22.24	True
2340.0000013411	0	Lights Out	22.45	True
31140.0000046939	0	Got up	6.45	False
