onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.40	True
0	0	Sync	22.40	True
239.999995753169	0	Electrodetest	22.44	True
539.999997988343	0	Went to bed	22.49	True
2159.99999195337	0	Lights Out	23.16	True
29700	0	Got up	6.55	True
