onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.18	True
179.999999329448	0	Sync	22.21	True
419.999995082617	0	Electrodetest	22.25	True
719.999997317791	0	Went to bed	22.30	True
5819.99999508262	0	Lights Out	23.55	True
30719.999999553	0	Got up	6.50	True
