onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	21.45	True
0	0	Sync	21.45	True
120.000002905726	0	Electrodetest	21.47	True
1079.99999597669	0	Went to bed	22.03	True
1919.9999962002	0	Lights Out	22.17	True
32579.9999993294	0	Got up	6.48	True
