onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.55	True
120.000002905726	0	Sync	22.57	True
300.000002235174	0	Electrodetest	23.00	True
539.999997988343	0	Went to bed	23.04	True
2700	0	Lights Out	23.40	True
25319.999999553	0	Got up	5.57	True
