onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	23.20	False
59.9999964237213	0	Sync	23.21	True
119.999992847443	0	Electrodetest	23.22	True
300.000002235174	0	Went to bed	23.25	True
3719.99999955297	0	Lights Out	0.22	False
27000	0	Got up	6.50	True
