onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.40	False
59.9999964237213	0	Sync	22.41	True
179.999999329448	0	Electrodetest	22.43	True
1139.99999240041	0	Went to bed	22.59	True
2819.99999284744	0	Lights Out	23.27	True
28019.999999553	0	Got up	6.27	True
