onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	20.48	True
179.999999329448	0	Sync	20.51	True
539.999997988343	0	Electrodetest	20.57	True
1619.99999396503	0	Went to bed	21.15	True
3779.99999597669	0	Lights Out	21.51	True
33119.9999973178	0	Got up	6.00	True
22319.9999973178	0	vågen i lidt tid	3.00	True
