onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	21.50	True
480.000001564622	0	Sync	21.58	True
779.999993741512	0	Electrodetest	22.03	True
3599.99999664724	0	Went to bed	22.50	True
4200.00000111759	0	Lights Out	23.00	True
28799.9999932945	0	Got up	5.50	True
