onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	22.47	True
120.000002905726	0	Sync	22.49	True
2939.99999575317	0	Electrodetest	23.36	True
3599.99999664724	0	Went to bed	23.47	True
4079.99999821186	0	Lights Out	23.55	True
35159.9999964237	0	Got up	8.33	True
27960.0000031292	0	Sov uroligt	6.33	True
