onset	duration	trial_type	writtenTime	pressedTrigger
0	0	Start of recording	23.11	True
0	0	Sync	23.11	True
119.999992847443	0	Electrodetest	23.13	True
359.999998658895	0	Went to bed	23.17	True
1859.99999977648	0	Lights Out	23.42	True
28680.000000447	0	Got up	7.09	True
24359.9999964237	0	Vågen	5.57	True
